








-2808.1516153388675,-4848.204598349115,-4.325892052075774
-2631.617013368198,-4554.418684152748,-4.265530943280031
-2455.0835505148093,-4260.631469858197,-4.204205154273655,-2885.0410961331295,-5431.97776530015,-8.914305064992703
-2278.548622597206,-3966.844515111456,-4.141883346361273,-2790.6061784021044,-5761.366445620556,-8.764359769729328
-2102.014308122141,-3673.0565659066215,-4.078532621429758,-2696.171515302658,-6090.758740307044,-8.611222216715264
-1925.4790448567317,-3379.268556024839,-4.014118431869623,-2601.736889058941,-6420.154610194327,-8.454753599306496
-1748.9438701291967,-3085.4798573507874,-3.9486044542595056,-2507.299447323467,-6749.553260017198,-8.294805852068153
-1572.4082626271288,-2791.690778486749,-3.881952478674105,-2412.8611696866633,-7078.9552789369745,-8.131220821411139
-1395.872219564762,-2497.9013166125806,-3.814122263546833,-2318.4221234015663,-7408.360706799081,-7.963829323240486,-3266.511321273558,-5985.574188834125,-5.012253224803266
-1219.3362595461888,-2204.111155822945,-3.7450714003268937,-2223.984075998495,-7737.770069690377,-7.792450101065263,-3579.319551546533,-6906.043393515915,-4.951129215756766
-1042.799340756598,-1910.320918047418,-3.674755144787686,-2129.5437144514235,-8067.182435725539,-7.6168886339839865,-3892.128263740811,-7826.511969833245,-4.888504584860522,-2672.2298779385656,-5234.220398513322,-8.54840506916127
-866.2630207309053,-1616.5296635461905,-3.6031262516164495,-2035.1017423204214,-8396.598022953653,-7.4369358214181,-4204.938311990436,-8746.97964155575,-4.824303802912705,-2350.6318449419305,-5352.52388415427,-8.422063793707363,-6386.465002033563,-3891.4094081757403,-5.42561973855181
-689.7252196704338,-1322.73863846268,-3.530134776212551,-1940.6586290461762,-8726.016980439372,-7.252366486833506,-4517.744325064582,-9667.448248426064,-4.75844548941986,-2029.0310006721968,-5470.827493976463,-8.293335827372202,-6108.078916469052,-4091.322830709049,-5.328471628355647,-2998.434137502144,-4803.450408820784,-7.638384320154745
-513.1885331043131,-1028.9462798870354,-3.4557278718606055,-1846.2157914582012,-9055.43972671874,-7.062937685252476,-4830.552331140801,-10587.915756612872,-4.690841793980527,-1707.427929521825,-5589.132868266755,-8.162129281357412,-5829.691838712289,-4291.23699420442,-5.229442694590437,-3029.263029955616,-4462.151440682299,-7.540372826773025
-336.65005188677117,-735.1543329225525,-3.379849555090611,-1751.7726366232728,-9384.866101681626,-6.868386787880847,-5143.35856437913,-11508.38346100072,-4.621397691666829,-1385.8220139363582,-5707.438378667838,-8.02834686729567,-5551.3037628140055,-4491.151901040265,-5.128458676148333,-3060.0847707550183,-4120.850051501026,-7.440798424228919,-6234.329553766177,-2892.017023728855,-5.4470664124319335
-160.1127858067515,-441.36098641340755,-3.3024404571779886,-1657.3269080679213,-9714.295465447072,-6.668429287493985,-5456.166239291305,-12428.850284701353,-4.550010178168233,-1064.2138393831865,-5825.745665864638,-7.8918854489251835,-5272.914539504552,-4691.06735326127,-5.025440826628101,-3090.907531393431,-3779.5469675028,-7.339579276830771,-5793.754185774807,-2025.4136997663659,-5.397632721948579
16.426380049400922,-147.56810987982257,-3.2234375408499125,-1562.8800288106556,-10043.72822980186,-6.4627563070708876,-5768.973309084696,-13349.316939219943,-4.476567352458125,-742.6027889722843,-5944.053100402676,-7.75263558058807,-4994.524307051256,-4890.983552465106,-4.920305546324417,-3121.733732672088,-3438.2423960098245,-7.23667635664574,-5353.182044646053,-1158.8093476254912,-5.347177838408882,-6311.366877271367,-4550.270913442008,-5.4908718123088045
192.96422927667098,146.22623114435882,-3.142773795674,-1468.431998650693,-10373.164394743651,-6.251031730821827,-6081.778341798001,-14269.783927530734,-4.400947361011404,-420.9894495202915,-6062.362323277467,-7.610480965591069,-4716.133060620557,-5090.900500022496,-4.812963974409374,-3152.5633847192926,-3096.9363269415476,-7.132032692865958,-4912.607820208165,-292.2066547789335,-5.295662342990985,-5952.339371953813,-5453.713017507107,-5.335811195577424,-3851.146319889181,-4880.579057509168,-5.1411142084170445
